0.000000000000000000e+00,7.148848430620152402e-05
3.078119999999999834e+01,5.740405018127836409e-05
6.156239999999999668e+01,4.136104710544446291e-05
9.234359999999999502e+01,5.648658843695941105e-05
1.231247999999999934e+02,7.658328512004598982e-05
1.539060000000000059e+02,9.202607485600621635e-05
1.846871999999999900e+02,1.493153293200822609e-04
2.154683999999999742e+02,2.303560271706523127e-04
2.462495999999999867e+02,1.496527137147501518e-04
2.770307999999999993e+02,1.151074520605458514e-04
3.078120000000000118e+02,8.209153879466393820e-05
3.385931999999999675e+02,1.408593810206138104e-04
3.693743999999999801e+02,1.091682183348882641e-04
4.001555999999999926e+02,1.016548904740192146e-04
4.309367999999999483e+02,1.201940177638763564e-04
4.617179999999999609e+02,3.471309173933540102e-04
4.924991999999999734e+02,2.345137245710518623e-04
5.232803999999999860e+02,4.455870785729675780e-04
5.540615999999999985e+02,2.536067321914641133e-04
5.848428000000000111e+02,1.876307103116382205e-04
6.156240000000000236e+02,1.197750539417368306e-04
6.464051999999999225e+02,1.802225830092174378e-04
6.771863999999999351e+02,7.890143789025523373e-05
7.079675999999999476e+02,6.053615704160418543e-05
7.387487999999999602e+02,8.598015895834919622e-05
7.695299999999999727e+02,1.637159025634621606e-04
8.003111999999999853e+02,2.333381650482503839e-04
8.310923999999999978e+02,1.401554098971207103e-04
8.618735999999998967e+02,1.344373507723434366e-04
8.926547999999999092e+02,1.236258809881845134e-04
9.234359999999999218e+02,1.417977350824333024e-04
9.542171999999999343e+02,1.637410289949227718e-04
9.849983999999999469e+02,1.091761662243625753e-04
1.015779599999999959e+03,9.632557415440782503e-05
1.046560799999999972e+03,1.216828703679908327e-04
1.077341999999999871e+03,2.729855509362756616e-04
1.108123199999999997e+03,1.524826594839406098e-04
1.138904399999999896e+03,1.246601248441843500e-04
1.169685600000000022e+03,1.572473805133725545e-04
1.200466799999999921e+03,1.702464538455419408e-04
1.231248000000000047e+03,1.449508776186567019e-04
1.262029199999999946e+03,1.236990456746016158e-04
1.292810399999999845e+03,1.265920043514581826e-04
1.323591599999999971e+03,2.446116174002161770e-04
1.354372799999999870e+03,1.327044486130734831e-04
1.385153999999999996e+03,2.400254108149469951e-04
1.415935199999999895e+03,2.611614352013676621e-04
