0.000000000000000000e+00,2.826764404984785539e+00
3.078119999999999834e+01,2.827017154735173676e+00
6.156239999999999668e+01,2.827762081872976729e+00
9.234359999999999502e+01,2.837042214330545598e+00
1.231247999999999934e+02,2.845394407010350069e+00
1.539060000000000059e+02,2.845218965335986727e+00
1.846871999999999900e+02,2.850695055534052447e+00
2.154683999999999742e+02,2.852652646427875194e+00
2.462495999999999867e+02,2.851487999168186516e+00
2.770307999999999993e+02,2.851185970790638624e+00
3.078120000000000118e+02,2.843909305141553823e+00
3.385931999999999675e+02,2.844516581189364235e+00
3.693743999999999801e+02,2.844276112524012579e+00
4.001555999999999926e+02,2.845757532639123788e+00
4.309367999999999483e+02,2.847194767162785745e+00
4.617179999999999609e+02,2.861723062203595180e+00
4.924991999999999734e+02,2.868362580252589833e+00
5.232803999999999860e+02,2.872993308970592796e+00
5.540615999999999985e+02,2.866161696874120590e+00
5.848428000000000111e+02,2.864635928150091271e+00
6.156240000000000236e+02,2.872025577963289500e+00
6.464051999999999225e+02,2.877484204041386828e+00
6.771863999999999351e+02,2.882063625340423041e+00
7.079675999999999476e+02,2.885538309555867542e+00
7.387487999999999602e+02,2.878341473007267393e+00
7.695299999999999727e+02,2.879896189141228025e+00
8.003111999999999853e+02,2.873522600600481258e+00
8.310923999999999978e+02,2.854904736602043247e+00
8.618735999999998967e+02,2.846019569327838283e+00
8.926547999999999092e+02,2.856657807351026257e+00
9.234359999999999218e+02,2.856848859626060833e+00
9.542171999999999343e+02,2.856997232196257563e+00
9.849983999999999469e+02,2.849663345897115452e+00
1.015779599999999959e+03,2.853263996555658544e+00
1.046560799999999972e+03,2.854922371549141857e+00
1.077341999999999871e+03,2.849265072928182541e+00
1.108123199999999997e+03,2.845978320853804977e+00
1.138904399999999896e+03,2.850870734943362184e+00
1.169685600000000022e+03,2.848895736029767978e+00
1.200466799999999921e+03,2.851860153170350021e+00
1.231248000000000047e+03,2.849476544884680607e+00
1.262029199999999946e+03,2.851551424162054982e+00
1.292810399999999845e+03,2.854567703289685010e+00
1.323591599999999971e+03,2.860922968663142552e+00
1.354372799999999870e+03,2.861515537777769680e+00
1.385153999999999996e+03,2.858748313971959387e+00
1.415935199999999895e+03,2.852649315102147920e+00
1.446716400000000021e+03,2.842725656862435279e+00
1.477497599999999920e+03,2.833069596763274411e+00
1.508278799999999819e+03,2.827625939492828699e+00
1.539059999999999945e+03,2.829742647805135292e+00
1.569841199999999844e+03,2.822413192947264893e+00
1.600622399999999971e+03,2.821963730741652299e+00
1.631403599999999869e+03,2.820694737616050940e+00
1.662184799999999996e+03,2.817997557162775113e+00
1.692965999999999894e+03,2.816292476610395390e+00
1.723747199999999793e+03,2.812669125995741481e+00
1.754528399999999920e+03,2.817680360308621346e+00
1.785309599999999818e+03,2.829021752941149881e+00
1.816090799999999945e+03,2.841785011074672962e+00
1.846871999999999844e+03,2.850322221094894193e+00
1.877653199999999970e+03,2.847384419878918216e+00
1.908434399999999869e+03,2.843556356807972474e+00
1.939215599999999995e+03,2.845496096525002017e+00
1.969996799999999894e+03,2.841018506402983590e+00
2.000777999999999793e+03,2.847458348570955700e+00
2.031559199999999919e+03,2.858139058302807012e+00
2.062340400000000045e+03,2.856280915018051036e+00
2.093121599999999944e+03,2.859836483411262176e+00
2.123902799999999843e+03,2.856801543902275142e+00
2.154683999999999742e+03,2.859546819825506514e+00
2.185465200000000095e+03,2.861827383585188400e+00
2.216246399999999994e+03,2.857268101616479150e+00
2.247027599999999893e+03,2.846153631009211704e+00
2.277808799999999792e+03,2.833350725638588141e+00
2.308589999999999691e+03,2.827099866951709117e+00
2.339371200000000044e+03,2.825562661566022538e+00
2.370152399999999943e+03,2.822345883133829059e+00
2.400933599999999842e+03,2.826459964877045650e+00
2.431714799999999741e+03,2.825977978698056337e+00
2.462496000000000095e+03,2.823908423754901253e+00
2.493277199999999993e+03,2.829567862440324877e+00
2.524058399999999892e+03,2.826129185976848479e+00
2.554839599999999791e+03,2.811316978549495360e+00
2.585620799999999690e+03,2.808742968660231654e+00
2.616402000000000044e+03,2.805291915573465911e+00
2.647183199999999943e+03,2.805769736630221889e+00
2.677964399999999841e+03,2.804828762130083586e+00
2.708745599999999740e+03,2.804584413205146731e+00
2.739526799999999639e+03,2.806339999207978941e+00
2.770307999999999993e+03,2.806869137639920186e+00
2.801089199999999892e+03,2.812441861681775457e+00
2.831870399999999790e+03,2.809654029079553084e+00
2.862651599999999689e+03,2.802675688873961679e+00
2.893432800000000043e+03,2.803352057193659874e+00
2.924213999999999942e+03,2.796307654141163113e+00
2.954995199999999841e+03,2.789868416777514959e+00
2.985776399999999740e+03,2.789496739228086497e+00
3.016557599999999638e+03,2.786287084869876640e+00
3.047338799999999992e+03,2.783546088780350480e+00
3.078119999999999891e+03,2.783320191128463073e+00
3.108901199999999790e+03,2.790716040709340540e+00
3.139682399999999689e+03,2.796732726248980061e+00
3.170463600000000042e+03,2.806855193728907683e+00
3.201244799999999941e+03,2.811573908451066472e+00
3.232025999999999840e+03,2.806554078622415016e+00
3.262807199999999739e+03,2.800665262464236527e+00
3.293588399999999638e+03,2.801872020007025288e+00
3.324369599999999991e+03,2.808668795917518946e+00
3.355150799999999890e+03,2.813767229782278445e+00
3.385931999999999789e+03,2.813182530598245190e+00
3.416713199999999688e+03,2.810718743052701640e+00
3.447494399999999587e+03,2.811973005539563530e+00
3.478275599999999940e+03,2.811423837137194681e+00
3.509056799999999839e+03,2.813695708922921312e+00
3.539837999999999738e+03,2.809826058953103889e+00
3.570619199999999637e+03,2.809529694158250379e+00
3.601400399999999991e+03,2.808213109796463769e+00
3.632181599999999889e+03,2.814296725427764656e+00
3.662962799999999788e+03,2.814919047264766494e+00
3.693743999999999687e+03,2.814851885627973616e+00
3.724525199999999586e+03,2.815019836288813249e+00
3.755306399999999940e+03,2.818903504374278057e+00
3.786087599999999838e+03,2.831606386927642660e+00
3.816868799999999737e+03,2.843363288420345913e+00
3.847649999999999636e+03,2.849743474779395935e+00
3.878431199999999990e+03,2.858526028262079244e+00
3.909212399999999889e+03,2.870885815812783459e+00
3.939993599999999788e+03,2.883296847125741635e+00
3.970774799999999686e+03,2.903072889573953042e+00
4.001555999999999585e+03,2.910124158875459610e+00
4.032337199999999939e+03,2.912403591423360805e+00
4.063118399999999838e+03,2.914143292996147050e+00
4.093899599999999737e+03,2.915059925990437506e+00
4.124680800000000090e+03,2.925723172471920375e+00
4.155461999999999534e+03,2.922262416562750875e+00
4.186243199999999888e+03,2.924403400068694037e+00
4.217024399999999332e+03,2.920449793338859124e+00
4.247805599999999686e+03,2.926626705136165629e+00
4.278586800000000039e+03,2.939155712768108053e+00
4.309367999999999483e+03,2.945876603159544693e+00
4.340149199999999837e+03,2.917987760569571432e+00
4.370930400000000191e+03,2.899875630160428930e+00
4.401711599999999635e+03,2.893707663421199783e+00
4.432492799999999988e+03,2.890593327226573805e+00
4.463273999999999432e+03,2.880495214525808922e+00
4.494055199999999786e+03,2.877247799241113402e+00
4.524836400000000140e+03,2.875488309380085816e+00
4.555617599999999584e+03,2.866316710454695826e+00
4.586398799999999937e+03,2.864056906746608622e+00
4.617179999999999382e+03,2.874566065068155041e+00
4.647961199999999735e+03,2.874876936622063450e+00
4.678742400000000089e+03,2.858371059723182839e+00
4.709523599999999533e+03,2.854690339354142292e+00
4.740304799999999886e+03,2.844004159569149426e+00
4.771085999999999331e+03,2.842375266902782194e+00
4.801867199999999684e+03,2.851295474245622685e+00
4.832648400000000038e+03,2.862300614995119563e+00
4.863429599999999482e+03,2.865077829781681018e+00
4.894210799999999836e+03,2.864025310684521042e+00
4.924992000000000189e+03,2.872328923991763538e+00
4.955773199999999633e+03,2.867168183411720417e+00
4.986554399999999987e+03,2.860206059872052897e+00
5.017335599999999431e+03,2.853118033154094846e+00
5.048116799999999785e+03,2.850780102900998703e+00
5.078898000000000138e+03,2.843367210377366394e+00
5.109679199999999582e+03,2.838192225833458426e+00
5.140460399999999936e+03,2.848959927128874359e+00
5.171241599999999380e+03,2.851707707250160873e+00
5.202022799999999734e+03,2.852113783028022098e+00
5.232804000000000087e+03,2.856360097171074308e+00
5.263585199999999531e+03,2.860381471575294654e+00
5.294366399999999885e+03,2.859547537745307899e+00
5.325147599999999329e+03,2.849358398088893463e+00
5.355928799999999683e+03,2.843884913926761460e+00
5.386710000000000036e+03,2.835972332899160619e+00
5.417491199999999480e+03,2.827616744270533999e+00
5.448272399999999834e+03,2.833481718174999830e+00
5.479053599999999278e+03,2.830697078504728292e+00
5.509834799999999632e+03,2.824110854186170361e+00
5.540615999999999985e+03,2.829512269260720192e+00
5.571397199999999430e+03,2.834985726068854017e+00
5.602178399999999783e+03,2.827776161893868601e+00
5.632959600000000137e+03,2.824599801381654895e+00
5.663740799999999581e+03,2.827421875412336583e+00
5.694521999999999935e+03,2.827408254218417571e+00
5.725303199999999379e+03,2.832418805566914610e+00
5.756084399999999732e+03,2.836288075628206506e+00
5.786865600000000086e+03,2.831479047477956978e+00
5.817646799999999530e+03,2.826709844112024417e+00
5.848427999999999884e+03,2.829420141310218462e+00
5.879209199999999328e+03,2.831371518818608823e+00
5.909990399999999681e+03,2.826367576735399734e+00
5.940771600000000035e+03,2.831259502381632487e+00
5.971552799999999479e+03,2.827226062331745116e+00
6.002333999999999833e+03,2.836826862829977980e+00
6.033115199999999277e+03,2.840978377534232546e+00
6.063896399999999630e+03,2.830444152912586997e+00
6.094677599999999984e+03,2.822799396743998379e+00
6.125458799999999428e+03,2.805989034521108039e+00
6.156239999999999782e+03,2.792648619950642619e+00
6.187021199999999226e+03,2.783537251883425601e+00
6.217802399999999579e+03,2.787363030117399720e+00
6.248583599999999933e+03,2.793418382100816721e+00
6.279364799999999377e+03,2.799121470475429696e+00
